address,size,name,status,module,notes
0x8004D270,0x124,func_8005B4D8,matching_c,game,
0x8004D394,0x24,Model_FillWords,matching_c,game,
0x8004D3B8,0x2C,Model_CopyWords,matching_c,game,
0x8004D3E4,0x210,func_8005D994,matching_c,game,
0x8004D5F4,0xC64,func_8005DBA4,matching_c,game,
0x8004E258,0x3EC,func_8005E808,matching_c,game,
0x8004E644,0x47C,func_8005EBF4,matching_c,game,
0x8004EAC0,0x104,func_8005F070,matching_c,game,
0x8004EBC4,0xC,func_8005F174,matching_c,game,
0x8004EBD0,0xC,func_8004EBD0,matching_c,game,
0x8004EBDC,0xC,func_8005F18C,matching_c,game,
0x8004EBE8,0xC,func_8004EBE8,matching_c,game,
0x8004EBF4,0x14,ModelEffect_GetCoefficient,matching_c,game,
0x8004EC08,0xC4,func_8005F1B8,matching_c,game,
0x8004ECCC,0x13C,func_8004ECCC,matching_c,game,
0x8004EE08,0x1AC,func_8005F3B8,matching_c,game,
0x8004EFB4,0x24,func_8004EFB4,matching_c,game,
0x8004EFD8,0x40,func_8004EFD8,matching_c,game,
0x8004F018,0x14C,func_8004F018,matching_c,game,
0x8004F164,0x9C,func_8004F164,matching_c,game,
0x8004F200,0x78,func_8004F200,matching_c,game,
0x8004F278,0xF4,func_8004F278,matching_c,game,
0x8004F36C,0x1C8,func_8005F91C,matching_c,game,
0x8004F534,0x24,func_8004F534,matching_c,game,
0x8004F558,0xC,func_8005FB08,matching_c,game,
0x8004F564,0x1C,func_8004F564,matching_c,game,
0x8004F580,0x94,func_8005FB30,matching_c,game,
0x8004F614,0x58,func_8004F614,matching_c,game,
0x8004F66C,0x338,CardList_RenderDeckBoxStats,matching_c,game,
0x8004F9A4,0x198,func_80060E70,matching_c,game,
0x8004FB3C,0xD0,func_8004FB3C,matching_c,game,
0x8004FC0C,0xF0,func_800610E0,matching_c,game,
0x8004FCFC,0xF0,func_800611D0,matching_c,game,
0x8004FDEC,0x2C4,func_8006151C,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x8006151c; Japanese instruction shape verified against that function.
0x800500B0,0x358,func_80061A84,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80061a84; Japanese instruction shape verified against that function.
0x80050408,0x628,func_8004CB0C,matching_c,game,
0x80050A30,0x458,func_8004D134,matching_c,game,
0x80050E88,0x1D0,func_8004D58C,matching_c,game,
0x80051058,0x1B8,func_8004D75C,matching_c,game,
0x80051210,0x200,func_8004D914,matching_c,game,
0x80051410,0x124,func_8004DB14,matching_c,game,
0x80051534,0x1EC,func_8004DC38,matching_c,game,
0x80051720,0x98C,func_8004DE24,matching_c,game,
0x800520AC,0x1F0,func_8004E7B0,matching_c,game,
0x8005229C,0x160,func_8004E9A0,matching_c,game,
0x800523FC,0x12EC,func_8004EB00,matching_c,game,
0x800536E8,0x758,func_8004FE2C,matching_c,game,
0x80053E40,0x24C,func_80053E40,matching_c,game,
0x8005408C,0x754,func_800507D0,matching_c,game,
0x800547E0,0x148,func_800547E0,matching_c,game,
0x80054928,0x27C,func_8005106C,matching_c,game,
0x80054BA4,0x6F8,func_80051350,matching_c,game,
0x8005529C,0xAE0,func_80051A48,matching_c,game,
0x80055D7C,0x16C,func_80055D7C,matching_c,game,
0x80055EE8,0x1DC,func_80055EE8,matching_c,game,
0x800560C4,0x480,func_800528AC,matching_c,game,
0x80056544,0x394,func_80056544,matching_c,game,
0x800568D8,0x184,func_800530C4,matching_c,game,
0x80056A5C,0x160,Model_SetSlotProperties,matching_c,game,
0x80056BBC,0xE0,func_800533D8,matching_c,game,
0x80056C9C,0x300,ModelDebug_UpdateController,matching_c,game,
0x80056F9C,0x1634,func_800540B4,matching_c,game,
0x800585D0,0x2EC,func_800556E8,matching_c,game,
0x800588BC,0x6C0,func_800559D4,matching_c,game,
0x80058F7C,0x134,func_8005611C,matching_c,game,
0x800590B0,0x2B4,func_80056250,matching_c,game,
0x80059364,0x324,Model_LoadMonsterMerge,matching_c,game,
0x80059688,0x524,func_80059688,matching_c,game,
0x80059BAC,0x7C8,func_80056D7C,matching_c,game,
0x8005A374,0x26C,func_80057544,matching_c,game,
0x8005A5E0,0x344,func_800577B0,matching_c,game,
0x8005A924,0x32C,Model_ControlSlotAnimation,matching_c,game,
0x8005AC50,0x118,func_80057E20,matching_c,game,
0x8005AD68,0x19C,Model_UpdateViewMetrics,matching_c,game,
0x8005AF04,0x1EC,func_800580D4,matching_c,game,
0x8005B0F0,0x174,Model_ApplyTextureTint,matching_c,game,
0x8005B264,0x1F0,func_80058434,matching_c,game,
0x8005B454,0x214,SD_ApplyPositionalSound,matching_c,game,
0x8005B668,0x100,Model_QueueTintRequestForParts,matching_c,game,
0x8005B768,0x144,Model_QueueTintRequest,matching_c,game,
0x8005B8AC,0xD0,ModelTexture_PackPageClut,matching_c,game,
0x8005B97C,0x274,ModelTexture_LoadTim,matching_c,game,
0x8005BBF0,0xC,func_80058DC0,matching_c,game,
0x8005BBFC,0xC,Model_GetActiveSlotIndex,matching_c,game,
0x8005BC08,0x44,func_80058DD8,matching_c,game,
0x8005BC4C,0x20,Model_GetFrameStep,matching_c,game,
0x8005BC6C,0x2C,func_8005BC6C,matching_c,game,
0x8005BC98,0x2C,Model_GetSlotAnimationIndex,matching_c,game,
0x8005BCC4,0x2C,func_8005BCC4,matching_c,game,
0x8005BCF0,0x50,Model_GetSlotAnimationLength,matching_c,game,
0x8005BD40,0x10,func_80058F10,sdk_asm,psyq/sdk,
0x8005BD50,0x54,Model_GetSlotDataEntry,matching_c,game,
0x8005BDA4,0x3C,Model_GetCurrentDataEntry,matching_c,game,
0x8005BDE0,0x50,Model_CopySlotU16Values,matching_c,game,
0x8005BE30,0xDC,func_80059000,matching_c,game,
0x8005BF0C,0x58,func_800590DC,matching_c,game,
0x8005BF64,0x8C,Model_InitLightTriplet,matching_c,game,
0x8005BFF0,0x3C,Model_GetFlatLight,matching_c,game,
0x8005C02C,0xC,Model_GetCameraViewBuffer,matching_c,game,
0x8005C038,0xC,Model_GetViewMetricsBuffer,matching_c,game,
0x8005C044,0xC,Model_GetCameraCoordinateUnit,matching_c,game,
0x8005C050,0xC,Model_GetLightSourceMatrix,matching_c,game,
0x8005C05C,0x58,func_8005922C,matching_c,game,
0x8005C0B4,0x28,func_80059284,matching_c,game,
0x8005C0DC,0x124,Model_BuildCameraRelativeCoordinateUnit,matching_c,game,
0x8005C200,0xCC,func_800593D0,matching_c,game,
0x8005C2CC,0x24,func_8005949C,matching_c,game,
0x8005C2F0,0x60,func_800594C0,matching_c,game,
0x8005C350,0x70,func_80059520,matching_c,game,
0x8005C3C0,0x38,Model_SetSlotTintTarget,matching_c,game,
0x8005C3F8,0xD4,func_800595C8,matching_c,game,
0x8005C4CC,0x64,func_8005C4CC,matching_c,game,
0x8005C530,0xC8,func_80059700,matching_c,game,
0x8005C5F8,0xC4,func_800597C8,matching_c,game,
0x8005C6BC,0x58,HostFile_GetSize,matching_c,game,
0x8005C714,0x24,HostFile_ReadAll,matching_c,game,
0x8005C738,0xF4,HostFile_ReadRange,matching_c,game,
0x8005C82C,0x54,func_800599FC,matching_c,game,
0x8005C880,0x58,func_80059A50,matching_c,game,
0x8005C8D8,0x38,Model_SetSlotShadowEnabled,matching_c,game,
0x8005C910,0xC,Model_SetScreenYOverride,matching_c,game,
0x8005C91C,0xC,Model_SetFrameStepOverride,matching_c,game,
0x8005C928,0x98,func_80059AF8,matching_c,game,
0x8005C9C0,0x88,func_80059B90,matching_c,game,
0x8005CA48,0xC,Model_SetPresentationBgmCommand,matching_c,game,
0x8005CA54,0x64,Model_StartExodiaPresentation,matching_c,game,
0x8005CAB8,0x14,Model_IsExodiaPresentationComplete,matching_c,game,
0x8005CACC,0x34,Model_StartCreditsPresentation,matching_c,game,
0x8005CB00,0x14,Model_IsCreditsPresentationComplete,matching_c,game,
0x8005CB14,0xF4,Model_UpdateScene,matching_c,game,
0x8005CC08,0xE4,Model_RunSlotHandlers,matching_c,game,
0x8005CCEC,0x5C,func_80059EBC,matching_c,game,
0x8005CD48,0x94,func_80059F18,matching_c,game,
0x8005CDDC,0x64,func_8005CDDC,matching_c,game,
0x8005CE40,0x64,func_8005CE40,matching_c,game,
0x8005CEA4,0x68,func_8005CEA4,matching_c,game,
0x8005CF0C,0x54,func_8005A0DC,matching_c,game,
0x8005CF60,0x50,func_8005CF60,matching_c,game,
0x8005CFB0,0x6C,func_8005A188,matching_c,game,
0x8005D01C,0xEC,Model_GetSlotDistanceFromCameraEye,matching_c,game,
0x8005D108,0xF0,Model_GetSlotDistanceFromCameraTarget,matching_c,game,
0x8005D1F8,0x98,func_8005A3D0,matching_c,game,
0x8005D290,0x5C,func_8005A468,matching_c,game,
0x8005D2EC,0x78,func_8005A4C4,matching_c,game,
0x8005D364,0xDC,func_8005A53C,matching_c,game,
0x8005D440,0x90,func_8005A618,matching_c,game,
0x8005D4D0,0x1D0,SD_CalcSpatialVolumePan,matching_c,game,
0x8005D6A0,0x4C,func_8005A878,matching_c,game,
0x8005D6EC,0xC8,Model_HasInsufficientBufferSpace,matching_c,game,
0x8005D7B4,0x228,func_8005FC1C,matching_c,game,
0x8005D9DC,0x32C,func_8005D9DC,matching_c,game,
0x8005DD08,0x60,Model_RegisterHandlerKey,matching_c,game,
0x8005DD68,0x50,Model_FindHandlerKey,matching_c,game,
0x8005DDB8,0x214,Color_RgbToHsl,matching_c,game,
0x8005DFCC,0x2C8,Color_HslToRgb,matching_c,game,
0x8005E294,0x1EC,Color_TintBgr555Pixel,matching_c,game,
0x8005E480,0x60,func_8005B054,matching_c,game,
0x8005E4E0,0x1AC,func_8005B0B4,matching_c,game,
0x8005E68C,0xC8,func_8005C6A0,matching_c,game,
0x8005E754,0x54,func_8005C768,matching_c,game,
0x8005E7A8,0x734,func_8005C7BC,matching_c,game,
0x8005EEDC,0x488,func_8005EEDC,matching_c,game,
0x8005F364,0x61C,func_8005F364,matching_c,game,
0x8005F980,0x1BC,Model_ProcessType2Unit,matching_c,game,
0x8005FB3C,0x40,func_800603DC,matching_c,game,
0x8005FB7C,0x450,func_8005FB7C,matching_c,game,
0x8005FFCC,0x4C,func_8006086C,matching_c,game,
0x80060018,0x234,func_80060018,matching_c,game,
0x8006024C,0x4C,func_80060AEC,matching_c,game,
0x80060298,0x25C,func_800612C0,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x800612c0; Japanese instruction shape verified against that function.
0x800604F4,0x2A4,func_800617E0,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x800617e0; Japanese instruction shape verified against that function.
0x80060798,0x27C,func_80061DDC,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80061ddc; Japanese instruction shape verified against that function.
0x80060A14,0x2E4,func_80062058,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80062058; Japanese instruction shape verified against that function.
0x80060CF8,0x2C4,func_8006233C,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x8006233c; Japanese instruction shape verified against that function.
0x80060FBC,0x378,func_80062600,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80062600; Japanese instruction shape verified against that function.
0x80061334,0x248,func_80062978,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80062978; Japanese instruction shape verified against that function.
0x8006157C,0x2B0,func_80062BC0,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80062bc0; Japanese instruction shape verified against that function.
0x8006182C,0x290,func_80062E70,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80062e70; Japanese instruction shape verified against that function.
0x80061ABC,0x344,func_80063100,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80063100; Japanese instruction shape verified against that function.
0x80061E00,0x268,func_80063444,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80063444; Japanese instruction shape verified against that function.
0x80062068,0x2D0,func_800636AC,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x800636ac; Japanese instruction shape verified against that function.
0x80062338,0x2B0,func_8006397C,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x8006397c; Japanese instruction shape verified against that function.
0x800625E8,0x364,func_80063C2C,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80063c2c; Japanese instruction shape verified against that function.
0x8006294C,0x2B8,func_80063F90,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80063f90; Japanese instruction shape verified against that function.
0x80062C04,0x320,func_80064248,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80064248; Japanese instruction shape verified against that function.
0x80062F24,0x300,func_80064568,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80064568; Japanese instruction shape verified against that function.
0x80063224,0x3B4,func_80064868,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80064868; Japanese instruction shape verified against that function.
0x800635D8,0x2D8,func_80064C1C,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80064c1c; Japanese instruction shape verified against that function.
0x800638B0,0x340,func_80064EF4,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80064ef4; Japanese instruction shape verified against that function.
0x80063BF0,0x320,func_80065234,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80065234; Japanese instruction shape verified against that function.
0x80063F10,0x3D4,func_80065554,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80065554; Japanese instruction shape verified against that function.
0x800642E4,0x2A4,func_80065928,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80065928; Japanese instruction shape verified against that function.
0x80064588,0x30C,func_80065BCC,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80065bcc; Japanese instruction shape verified against that function.
0x80064894,0x2EC,func_80065ED8,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80065ed8; Japanese instruction shape verified against that function.
0x80064B80,0x3A0,func_800661C4,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x800661c4; Japanese instruction shape verified against that function.
0x80064F20,0x2C4,func_80066564,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80066564; Japanese instruction shape verified against that function.
0x800651E4,0x32C,func_80066828,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80066828; Japanese instruction shape verified against that function.
0x80065510,0x30C,func_80066B54,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80066b54; Japanese instruction shape verified against that function.
0x8006581C,0x3C0,func_80066E60,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80066e60; Japanese instruction shape verified against that function.
0x80065BDC,0x134,func_80067220,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80067220; Japanese instruction shape verified against that function.
0x80065D10,0x248,func_80067354,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80067354; Japanese instruction shape verified against that function.
0x80065F58,0x2BC,func_8006759C,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x8006759c; Japanese instruction shape verified against that function.
0x80066214,0x264,func_80067858,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80067858; Japanese instruction shape verified against that function.
0x80066478,0x2D8,func_80067ABC,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80067abc; Japanese instruction shape verified against that function.
0x80066750,0x23C,func_80067D94,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80067d94; Japanese instruction shape verified against that function.
0x8006698C,0x28C,func_80067FD0,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80067fd0; Japanese instruction shape verified against that function.
0x80066C18,0x258,func_8006825C,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x8006825c; Japanese instruction shape verified against that function.
0x80066E70,0x2A8,func_800684B4,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x800684b4; Japanese instruction shape verified against that function.
0x80067118,0x2A4,func_8006875C,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x8006875c; Japanese instruction shape verified against that function.
0x800673BC,0x318,func_80068A00,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80068a00; Japanese instruction shape verified against that function.
0x800676D4,0x2C0,func_80068D18,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80068d18; Japanese instruction shape verified against that function.
0x80067994,0x334,func_80068FD8,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80068fd8; Japanese instruction shape verified against that function.
0x80067CC8,0x298,func_8006930C,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x8006930c; Japanese instruction shape verified against that function.
0x80067F60,0x2E8,func_800695A4,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x800695a4; Japanese instruction shape verified against that function.
0x80068248,0x2B4,func_8006988C,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x8006988c; Japanese instruction shape verified against that function.
0x800684FC,0x304,func_80069B40,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80069b40; Japanese instruction shape verified against that function.
0x80068800,0x150,func_80069E44,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80069e44; Japanese instruction shape verified against that function.
0x80068950,0x154,func_80069F94,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x80069f94; Japanese instruction shape verified against that function.
0x80068AA4,0x180,func_8006A0E8,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x8006a0e8; Japanese instruction shape verified against that function.
0x80068C24,0x188,func_8006A268,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x8006a268; Japanese instruction shape verified against that function.
0x80068DAC,0x150,func_8006A3F0,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x8006a3f0; Japanese instruction shape verified against that function.
0x80068EFC,0x154,func_8006A540,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x8006a540; Japanese instruction shape verified against that function.
0x80069050,0x180,func_8006A694,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x8006a694; Japanese instruction shape verified against that function.
0x800691D0,0x188,func_8006A814,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x8006a814; Japanese instruction shape verified against that function.
0x80069358,0x160,func_8006A99C,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x8006a99c; Japanese instruction shape verified against that function.
0x800694B8,0x18C,func_8006AAFC,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x8006aafc; Japanese instruction shape verified against that function.
0x80069644,0x160,func_8006AC88,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x8006ac88; Japanese instruction shape verified against that function.
0x800697A4,0x18C,func_8006ADE8,handwritten_asm,game,Same name and size as independently classified North American handwritten function at 0x8006ade8; Japanese instruction shape verified against that function.
0x80069930,0x210,MainMenu_LoadPackageStage,matching_c,game,
0x80069B40,0x44,File_RequestMainMenuPackage,matching_c,game,
0x80069B84,0xD30,func_8006AF74,matching_c,game,
0x8006A8B4,0x47C,func_8006BCA4,matching_c,game,
0x8006AD30,0x1DC,func_8006C120,matching_c,game,
0x8006AF0C,0x10,Triplet_SetComponents,matching_c,game,
0x8006AF1C,0x24,Triplet_CopyComponents,matching_c,game,
0x8006AF40,0x4C,func_8006AF40,matching_c,game,
0x8006AF8C,0x9FC,Model_UpdateDiscEffect,matching_c,game,
0x8006B988,0x243C,func_8006CD78,matching_c,game,
0x8006DDC4,0x13D8,func_8006F1B4,matching_c,game,
0x8006F19C,0x20,AiScript_ReadByte,matching_c,game,
0x8006F1BC,0x2C,AiScript_ReadShort,matching_c,game,
0x8006F1E8,0x78,AiScript_Init,matching_c,game,
0x8006F260,0xC0,AiScript_Run,matching_c,game,
0x8006F320,0x28,Ai_GetHandSize,matching_c,game,
0x8006F348,0x8C,Ai_GetWinningCardRange,matching_c,game,
0x8006F3D4,0xAC,Ai_GetCardRange,matching_c,game,
0x8006F480,0x54,Ai_IsCardInSet,matching_c,game,
0x8006F4D4,0x5C,Ai_IsTypeInSet,matching_c,game,
0x8006F530,0x68,Ai_IsCardInSets,matching_c,game,
0x8006F598,0x38,AiScript_Jump,matching_c,game,
0x8006F5D0,0x80,AiScript_JumpGreaterEqual,matching_c,game,
0x8006F650,0x80,AiScript_JumpGreater,matching_c,game,
0x8006F6D0,0x7C,AiScript_JumpEqual,matching_c,game,
0x8006F74C,0x7C,AiScript_JumpNotEqual,matching_c,game,
0x8006F7C8,0xA8,AiScript_JumpBetween,matching_c,game,
0x8006F870,0xA0,AiScript_JumpRandom,matching_c,game,
0x8006F910,0xA8,AiScript_Call,matching_c,game,
0x8006F9B8,0x78,AiScript_Return,matching_c,game,
0x8006FA30,0x94,AiScript_SetRandom,matching_c,game,
0x8006FAC4,0x68,AiScript_Subtract,matching_c,game,
0x8006FB2C,0xDC,AiScript_PlayFieldCard,matching_c,game,
0x8006FC08,0x8,AiScript_EndHand,matching_c,game,
0x8006FC10,0x8,AiScript_EndField,matching_c,game,
0x8006FC18,0x18C,AiScript_CalcCardPower,matching_c,game,
0x8006FDA4,0xB4,AiScript_TestHighStat,matching_c,game,
0x8006FE58,0x6C,AiScript_LoadCardType,matching_c,game,
0x8006FEC4,0x6C,AiScript_LoadCardID,matching_c,game,
0x8006FF30,0x98,AiScript_SetFaceDown,matching_c,game,
0x8006FFC8,0x6C,AiScript_LoadLifePoint,matching_c,game,
0x80070034,0x3C,AiScript_LoadOpponentID,matching_c,game,
0x80070070,0x3C,AiScript_LoadTerrain,matching_c,game,
0x800700AC,0x74,AiScript_LoadDeckSize,matching_c,game,
0x80070120,0x3C,AiScript_LoadSelectionRandom,matching_c,game,
0x8007015C,0x78,AiScript_TestPinned,matching_c,game,
0x800701D4,0x88,AiScript_StartCombo,matching_c,game,
0x8007025C,0x3C,AiScript_LoadBestDifference,matching_c,game,
0x80070298,0x3C,AiScript_LoadBestAttacker,matching_c,game,
0x800702D4,0x3C,AiScript_LoadBestTarget,matching_c,game,
0x80070310,0x224,AiScript_FindStrongest,matching_c,game,
0x80070534,0x240,AiScript_FindWeakest,matching_c,game,
0x80070774,0x14C,AiScript_FindKiller,matching_c,game,
0x800708C0,0x208,AiScript_FindDefenseStopper,matching_c,game,
0x80070AC8,0x110,AiScript_CountCards,matching_c,game,
0x80070BD8,0x184,AiScript_FindFirstCard,matching_c,game,
0x80070D5C,0x180,AiScript_FindCard,matching_c,game,
0x80070EDC,0x1D0,AiScript_MatchType,matching_c,game,
0x800710AC,0x128,AiScript_FindEquipTarget,matching_c,game,
0x800711D4,0x7C,AiScript_CheckRitual,matching_c,game,
0x80071250,0xB4,AiScript_FindFirstMonster,matching_c,game,
0x80071304,0xCC,AiScript_FindFirstType,matching_c,game,
0x800713D0,0x288,Ai_CompleteFusion,matching_c,game,
0x80071658,0x378,AiScript_FindBestCombo,matching_c,game,
0x800719D0,0x15C,AiScript_EvaluateFusion,matching_c,game,
0x80071B2C,0x38,AiScript_SkipHand,matching_c,game,
0x80071B64,0x38,AiScript_SkipField,matching_c,game,
0x80071B9C,0xC4,AiScript_PlayFaceUp,matching_c,game,
0x80071C60,0x3C,AiScript_SetPosition,matching_c,game,
0x80071C9C,0x194,AiScript_FindBestAttack,matching_c,game,
0x80071E30,0x80,AiScript_PushComboCard,matching_c,game,
0x80071EB0,0x60,AiScript_PushComboEmpty,matching_c,game,
0x80071F10,0x8,AiScript_HandNop,matching_c,game,
0x80071F18,0x8,AiScript_FieldNop,matching_c,game,
0x80071F20,0x70,AiScript_AddCard,matching_c,game,
0x80071F90,0x28,AiScript_ClearCards,matching_c,game,
0x80071FB8,0x78,AiScript_AddType,matching_c,game,
0x80072030,0x28,AiScript_ClearTypes,matching_c,game,
0x80072058,0x10,AiScript_SetSelectionRandom,matching_c,game,
0x80072068,0xC,AiScript_ClearSelectionRandom,matching_c,game,
0x80072074,0x10,func_80073464,matching_c,game,
0x80072084,0xC,func_80073474,matching_c,game,
0x80072090,0x5C,AiScript_MoveCard,matching_c,game,
0x800720EC,0xC4,AiScript_LoadOpponentData,matching_c,game,
0x800721B0,0x3C,AiScript_Store,matching_c,game,
0x800721EC,0x48,AiScript_SetRegister,matching_c,game,
0x80072234,0x68,AiScript_Add,matching_c,game,
0x8007229C,0x38,AiScript_LoadGuardianStarChoice,matching_c,game,
0x800722D4,0x40,AiScript_Print,matching_c,game,
0x80072314,0x20,PCopen,sdk_asm,psyq/sdk,
0x80072334,0x10,PCclose,sdk_asm,psyq/sdk,
0x80072344,0x24,PClseek,sdk_asm,psyq/sdk,
0x80072368,0xC0,PCread,sdk_asm,psyq/sdk,
0x80072428,0x18,func_80072428,sdk_asm,psyq/sdk,
0x80072440,0xC,func_80072440,sdk_asm,psyq/sdk,
0x80072450,0xC,_bu_init,sdk_asm,psyq/sdk,
0x80072460,0xC,SetMem,sdk_asm,psyq/sdk,
0x80072470,0xC,OpenEvent,sdk_asm,psyq/sdk,
0x80072480,0xC,CloseEvent,sdk_asm,psyq/sdk,
0x80072490,0xC,TestEvent,sdk_asm,psyq/sdk,
0x800724A0,0xC,EnableEvent,sdk_asm,psyq/sdk,
0x800724B0,0xC,DisableEvent,sdk_asm,psyq/sdk,
0x800724C0,0x10,EnterCriticalSection,sdk_asm,psyq/sdk,
0x800724D0,0x10,ExitCriticalSection,sdk_asm,psyq/sdk,
0x800724E0,0xC,open,sdk_asm,psyq/sdk,
0x800724F0,0xC,lseek,sdk_asm,psyq/sdk,
0x80072500,0xC,read,sdk_asm,psyq/sdk,
0x80072510,0xC,write,sdk_asm,psyq/sdk,
0x80072520,0xC,close,sdk_asm,psyq/sdk,
0x80072530,0xC,nextfile,sdk_asm,psyq/sdk,
0x80072540,0xC,func_80072540,sdk_asm,psyq/sdk,
0x80072550,0xC,ChangeClearPAD,sdk_asm,psyq/sdk,
0x80072560,0x9C,SetRCnt,sdk_asm,psyq/sdk,
0x800725FC,0x38,GetRCnt,sdk_asm,psyq/sdk,
0x80072634,0x30,StartRCnt,sdk_asm,psyq/sdk,
0x80072664,0x34,StopRCnt,sdk_asm,psyq/sdk,
0x80072698,0x34,func_80072698,sdk_asm,psyq/sdk,
0x800726D0,0x19C,firstfile,sdk_asm,psyq/sdk,
0x8007286C,0x100,func_8007286C,sdk_asm,psyq/sdk,
0x80072970,0xC,func_80072970,sdk_asm,psyq/sdk,
0x80072980,0x4C,PadInit,sdk_asm,psyq/sdk,
0x800729CC,0x28,PadRead,sdk_asm,psyq/sdk,
0x80072A00,0x1C,func_80072A00,sdk_asm,psyq/sdk,
0x80072A1C,0x10,func_80072A1C,sdk_asm,psyq/sdk,
0x80072A2C,0x90,func_80072A2C,sdk_asm,psyq/sdk,
0x80072ABC,0x90,func_80072ABC,sdk_asm,psyq/sdk,
0x80072B4C,0x30,func_80072B4C,sdk_asm,psyq/sdk,
0x80072B7C,0x78,func_80072B7C,sdk_asm,psyq/sdk,
0x80072BF4,0x68,func_80072BF4,sdk_asm,psyq/sdk,
0x80072C5C,0x40,func_80072C5C,sdk_asm,psyq/sdk,
0x80072CA0,0xC,func_80072CA0,sdk_asm,psyq/sdk,
0x80072CB0,0xC,func_80072CB0,sdk_asm,psyq/sdk,
0x80072CC0,0xC,func_80072CC0,sdk_asm,psyq/sdk,
0x80072CD0,0xC,func_80072CD0,sdk_asm,psyq/sdk,
0x80072CE0,0xC,func_80072CE0,sdk_asm,psyq/sdk,
0x80072CF0,0x28,func_80072CF0,sdk_asm,psyq/sdk,
0x80072D18,0x70,func_80072D18,sdk_asm,psyq/sdk,
0x80072D90,0xC,func_80072D90,sdk_asm,psyq/sdk,
0x80072DA0,0x68,func_80072DA0,sdk_asm,psyq/sdk,
0x80072E10,0x178,VSync,sdk_asm,psyq/sdk,
0x80072F88,0x98,func_80072F88,sdk_asm,psyq/sdk,
0x80073020,0xC,func_80073020,sdk_asm,psyq/sdk,
0x80073030,0x30,ResetCallback,sdk_asm,psyq/sdk,
